dist_img,ref_img,dmos,var,split
I40_14_02.png,I40.png,4.3,0.586,train
I40_14_03.png,I40.png,4.33,0.789,train
I40_14_04.png,I40.png,3.8,0.748,train
I40_14_05.png,I40.png,3.07,1.062,train
I40_15_01.png,I40.png,3.1,1.012,train
I40_15_02.png,I40.png,2.23,0.92,train
I40_15_03.png,I40.png,1.83,0.778,train
I40_15_04.png,I40.png,1.7,0.64,train
I40_15_05.png,I40.png,1.7,0.526,train
I40_16_01.png,I40.png,4.26,0.802,train
I40_16_02.png,I40.png,4.0,0.683,val
I40_16_03.png,I40.png,3.2,0.98,train
I40_16_04.png,I40.png,2.43,0.955,val
I40_16_05.png,I40.png,1.53,0.661,train
I40_17_01.png,I40.png,4.53,0.562,train
I40_17_02.png,I40.png,4.47,0.562,train
I40_17_03.png,I40.png,3.93,0.772,val
I40_17_04.png,I40.png,3.13,0.921,train
I40_17_05.png,I40.png,1.87,0.991,train
I40_18_01.png,I40.png,4.13,0.618,train
I40_18_02.png,I40.png,4.4,0.663,train
I40_18_03.png,I40.png,4.6,0.611,train
I40_18_04.png,I40.png,4.03,0.657,train
I40_18_05.png,I40.png,3.83,0.734,train
I40_19_01.png,I40.png,4.1,0.943,val
I40_19_02.png,I40.png,3.9,0.651,train
I40_19_03.png,I40.png,2.37,0.875,train
I40_19_04.png,I40.png,1.6,0.663,train
I40_19_05.png,I40.png,1.2,0.4,train
I40_20_01.png,I40.png,4.47,0.67,train
I40_20_02.png,I40.png,3.03,1.11,train
I40_20_03.png,I40.png,3.23,1.174,train
I40_20_04.png,I40.png,3.07,1.289,train
I40_20_05.png,I40.png,3.64,1.039,train
I40_21_01.png,I40.png,3.9,0.978,train
I40_21_02.png,I40.png,3.03,1.11,train
I40_21_03.png,I40.png,2.67,1.011,train
I40_21_04.png,I40.png,3.0,1.095,train
I40_21_05.png,I40.png,1.33,0.471,train
I40_22_01.png,I40.png,4.53,0.499,train
I40_22_02.png,I40.png,4.33,0.789,train
I40_22_03.png,I40.png,4.07,0.727,test
I40_22_04.png,I40.png,4.37,0.706,train
I40_22_05.png,I40.png,3.97,0.836,train
I40_23_01.png,I40.png,2.2,0.872,train
I40_23_02.png,I40.png,2.4,0.554,train
I40_23_03.png,I40.png,1.83,0.734,train
I40_23_04.png,I40.png,2.43,0.92,train
I40_23_05.png,I40.png,1.9,0.87,train
I40_24_01.png,I40.png,3.23,0.989,train
I40_24_02.png,I40.png,1.97,0.795,train
I40_24_03.png,I40.png,1.8,0.748,train
I40_24_04.png,I40.png,1.33,0.537,train
I40_24_05.png,I40.png,1.17,0.453,train
I40_25_01.png,I40.png,3.63,0.752,train
I40_25_02.png,I40.png,3.47,0.763,val
I40_25_03.png,I40.png,3.93,0.629,train
I40_25_04.png,I40.png,3.87,0.763,train
I40_25_05.png,I40.png,2.45,0.836,test
I41_01_01.png,I41.png,4.57,0.496,test
I41_01_02.png,I41.png,4.43,0.496,train
I41_01_03.png,I41.png,3.17,0.778,train
I41_01_04.png,I41.png,2.07,0.573,test
I41_01_05.png,I41.png,1.4,0.554,test
I41_02_01.png,I41.png,4.0,0.966,train
I41_02_02.png,I41.png,2.81,0.82,train
I41_02_03.png,I41.png,1.81,0.583,train
I41_02_04.png,I41.png,1.47,0.499,val
I41_02_05.png,I41.png,1.37,0.482,train
I41_03_01.png,I41.png,4.57,0.496,test
I41_03_02.png,I41.png,4.6,0.663,train
I41_03_03.png,I41.png,3.47,0.884,train
I41_03_04.png,I41.png,2.4,0.879,train
I41_03_05.png,I41.png,1.77,0.559,train
I41_04_01.png,I41.png,4.67,0.537,train
I41_04_02.png,I41.png,2.63,0.875,train
I41_04_03.png,I41.png,1.4,0.49,train
I41_04_04.png,I41.png,1.37,0.547,test
I41_04_05.png,I41.png,1.2,0.4,train
I41_05_01.png,I41.png,4.8,0.4,train
I41_05_02.png,I41.png,2.9,0.831,train
I41_05_03.png,I41.png,2.8,1.046,test
I41_05_04.png,I41.png,2.4,0.841,train
I41_05_05.png,I41.png,2.5,1.025,test
I41_06_01.png,I41.png,4.27,0.892,train
I41_06_02.png,I41.png,3.87,0.884,train
I41_06_03.png,I41.png,3.7,1.005,train
I41_06_04.png,I41.png,2.81,0.93,test
I41_06_05.png,I41.png,1.83,0.582,train
I41_07_01.png,I41.png,3.13,0.921,train
I41_07_02.png,I41.png,2.57,1.202,train
I41_07_03.png,I41.png,1.93,1.062,train
I41_07_04.png,I41.png,2.0,0.966,train
I41_07_05.png,I41.png,1.7,0.823,val
I41_08_01.png,I41.png,4.53,0.499,test
I41_08_02.png,I41.png,3.77,1.086,train
I41_08_03.png,I41.png,2.5,0.922,train
I41_08_04.png,I41.png,2.27,1.031,train
I41_08_05.png,I41.png,1.37,0.547,train
I41_09_01.png,I41.png,4.67,0.471,train
I41_09_02.png,I41.png,4.4,0.554,train
I41_09_03.png,I41.png,3.97,1.016,train
I41_09_04.png,I41.png,1.83,0.687,train
I41_09_05.png,I41.png,1.4,0.554,train
I41_10_01.png,I41.png,4.6,0.49,val
I41_10_02.png,I41.png,4.17,0.687,train
I41_10_03.png,I41.png,4.03,0.948,train
I41_10_04.png,I41.png,1.77,0.667,train
I41_10_05.png,I41.png,1.17,0.373,train
I41_11_01.png,I41.png,4.27,0.772,train
I41_11_02.png,I41.png,3.63,0.657,train
I41_11_03.png,I41.png,3.07,0.814,train
I41_11_04.png,I41.png,2.67,0.907,train
I41_11_05.png,I41.png,2.4,0.554,train
I41_12_01.png,I41.png,4.67,0.471,train
I41_12_02.png,I41.png,3.97,0.836,train
I41_12_03.png,I41.png,3.5,0.885,train
I41_12_04.png,I41.png,2.73,0.727,train
I41_12_05.png,I41.png,2.6,0.554,val
I41_13_01.png,I41.png,4.2,0.872,train
I41_13_02.png,I41.png,3.07,1.031,train
I41_13_03.png,I41.png,2.9,1.106,val
I41_13_04.png,I41.png,2.6,0.8,val
I41_13_05.png,I41.png,2.43,0.667,train
I41_14_01.png,I41.png,4.77,0.423,train
I41_14_02.png,I41.png,3.83,0.82,train
I41_14_03.png,I41.png,3.1,0.597,train
I41_14_04.png,I41.png,2.43,0.955,train
I41_14_05.png,I41.png,1.8,0.909,val
I41_15_01.png,I41.png,3.32,1.059,train
I41_15_02.png,I41.png,2.33,0.869,train
I41_15_03.png,I41.png,2.17,0.898,train
I41_15_04.png,I41.png,1.43,0.559,val
I41_15_05.png,I41.png,1.43,0.496,train
I41_16_01.png,I41.png,4.6,0.611,train
I41_16_02.png,I41.png,4.53,0.499,train
I41_16_03.png,I41.png,3.33,0.943,train
I41_16_04.png,I41.png,2.3,0.823,train
I41_16_05.png,I41.png,1.4,0.554,train
I41_17_01.png,I41.png,4.5,0.5,train
I41_17_02.png,I41.png,4.73,0.442,train
I41_17_03.png,I41.png,4.27,0.772,test
I41_17_04.png,I41.png,3.6,0.841,train
I41_17_05.png,I41.png,2.87,1.024,test
I41_18_01.png,I41.png,3.93,0.929,train
I41_18_02.png,I41.png,4.63,0.482,test
I41_18_03.png,I41.png,4.6,0.663,train
I41_18_04.png,I41.png,4.6,0.663,train
I41_18_05.png,I41.png,3.97,1.11,train
I41_19_01.png,I41.png,4.53,0.562,train
I41_19_02.png,I41.png,4.7,0.458,test
I41_19_03.png,I41.png,3.97,0.706,train
I41_19_04.png,I41.png,1.93,0.573,val
I41_19_05.png,I41.png,1.4,0.554,train
I41_20_01.png,I41.png,4.2,0.945,train
I41_20_02.png,I41.png,4.4,0.879,test
I41_20_03.png,I41.png,3.73,1.289,train
I41_20_04.png,I41.png,3.03,1.224,train
I41_20_05.png,I41.png,2.4,1.2,test
I41_21_01.png,I41.png,4.27,0.772,train
I41_21_02.png,I41.png,3.48,0.798,train
I41_21_03.png,I41.png,3.03,0.948,train
I41_21_04.png,I41.png,3.13,0.921,val
I41_21_05.png,I41.png,1.47,0.618,train
I41_22_01.png,I41.png,4.73,0.442,train
I41_22_02.png,I41.png,4.67,0.471,train
I41_22_03.png,I41.png,4.27,0.629,train
I41_22_04.png,I41.png,4.07,0.892,train
I41_22_05.png,I41.png,3.2,1.108,train
I41_23_01.png,I41.png,2.93,1.123,train
I41_23_02.png,I41.png,3.13,1.087,train
I41_23_03.png,I41.png,2.33,0.943,train
I41_23_04.png,I41.png,2.27,0.892,train
I41_23_05.png,I41.png,2.17,0.82,train
I41_24_01.png,I41.png,4.07,0.573,train
I41_24_02.png,I41.png,3.23,0.989,train
I41_24_03.png,I41.png,2.47,0.884,train
I41_24_04.png,I41.png,1.87,0.763,test
I41_24_05.png,I41.png,1.47,0.718,train
I41_25_01.png,I41.png,3.73,0.854,train
I41_25_02.png,I41.png,4.23,0.716,train
I41_25_03.png,I41.png,4.53,0.618,train
I41_25_04.png,I41.png,4.6,0.8,train
I41_25_05.png,I41.png,3.97,0.684,train
I42_01_01.png,I42.png,4.57,0.559,train
I42_01_02.png,I42.png,4.63,0.547,val
I42_01_03.png,I42.png,3.23,0.761,train
I42_01_04.png,I42.png,2.07,0.629,train
I42_01_05.png,I42.png,1.4,0.49,train
I42_02_01.png,I42.png,4.07,0.727,train
I42_02_02.png,I42.png,3.13,0.763,train
I42_02_03.png,I42.png,1.63,0.706,train
I42_02_04.png,I42.png,1.6,0.554,train
I42_02_05.png,I42.png,1.33,0.471,train
I42_03_01.png,I42.png,4.77,0.418,train
I42_03_02.png,I42.png,4.43,0.667,val
I42_03_03.png,I42.png,3.07,0.727,test
I42_03_04.png,I42.png,2.33,0.83,test
I42_03_05.png,I42.png,1.7,0.586,train
I42_04_01.png,I42.png,4.73,0.442,train
I42_04_02.png,I42.png,2.33,0.869,train
I42_04_03.png,I42.png,1.37,0.482,train
I42_04_04.png,I42.png,1.27,0.512,train
I42_04_05.png,I42.png,1.2,0.4,train
I42_05_01.png,I42.png,4.33,0.471,train
I42_05_02.png,I42.png,3.1,0.907,train
I42_05_03.png,I42.png,2.47,0.921,test
I42_05_04.png,I42.png,2.03,1.031,train
I42_05_05.png,I42.png,2.27,0.629,train
I42_06_01.png,I42.png,3.83,0.934,train
I42_06_02.png,I42.png,3.63,1.048,train
I42_06_03.png,I42.png,2.87,0.884,train
I42_06_04.png,I42.png,2.77,0.761,train
I42_06_05.png,I42.png,2.13,0.718,train
I42_07_01.png,I42.png,2.73,0.998,train
I42_07_02.png,I42.png,2.4,0.952,train
I42_07_03.png,I42.png,2.03,0.948,val
I42_07_04.png,I42.png,2.13,0.991,train
I42_07_05.png,I42.png,2.2,0.909,train
I42_08_01.png,I42.png,4.7,0.458,train
I42_08_02.png,I42.png,3.17,0.969,train
I42_08_03.png,I42.png,2.63,0.912,train
I42_08_04.png,I42.png,1.67,0.789,train
I42_08_05.png,I42.png,1.47,0.562,train
I42_09_01.png,I42.png,4.73,0.442,train
I42_09_02.png,I42.png,4.23,0.761,train
I42_09_03.png,I42.png,3.83,0.778,train
I42_09_04.png,I42.png,2.39,0.79,train
I42_09_05.png,I42.png,1.23,0.423,train
I42_10_01.png,I42.png,4.3,0.586,val
I42_10_02.png,I42.png,4.33,0.537,train
I42_10_03.png,I42.png,3.8,0.792,train
I42_10_04.png,I42.png,2.3,0.69,train
I42_10_05.png,I42.png,1.43,0.496,train
I42_11_01.png,I42.png,4.23,0.616,train
I42_11_02.png,I42.png,3.6,0.757,val
I42_11_03.png,I42.png,3.33,0.699,val
I42_11_04.png,I42.png,3.0,0.816,test
I42_11_05.png,I42.png,2.47,0.763,train
I42_12_01.png,I42.png,4.73,0.512,train
I42_12_02.png,I42.png,3.83,0.637,val
I42_12_03.png,I42.png,3.37,0.912,train
I42_12_04.png,I42.png,3.09,0.947,train
I42_12_05.png,I42.png,2.7,0.823,train
I42_13_01.png,I42.png,3.9,0.943,train
I42_13_02.png,I42.png,3.17,0.86,train
I42_13_03.png,I42.png,2.63,0.752,train
I42_13_04.png,I42.png,2.43,0.667,train
I42_13_05.png,I42.png,2.33,0.65,train
I42_14_01.png,I42.png,4.37,0.706,train
I42_14_02.png,I42.png,4.07,0.892,val
I42_14_03.png,I42.png,3.23,0.761,train
I42_14_04.png,I42.png,2.93,0.964,train
I42_14_05.png,I42.png,2.33,0.65,train
I42_15_01.png,I42.png,4.03,0.836,test
I42_15_02.png,I42.png,3.23,0.803,train
I42_15_03.png,I42.png,2.13,0.618,train
I42_15_04.png,I42.png,2.0,0.816,train
I42_15_05.png,I42.png,1.5,0.619,train
I42_16_01.png,I42.png,4.53,0.67,train
I42_16_02.png,I42.png,4.33,0.699,train
I42_16_03.png,I42.png,3.7,0.69,train
I42_16_04.png,I42.png,2.93,0.964,train
I42_16_05.png,I42.png,1.9,0.7,train
I42_17_01.png,I42.png,4.73,0.442,train
I42_17_02.png,I42.png,4.53,0.562,train
I42_17_03.png,I42.png,4.2,0.653,train
I42_17_04.png,I42.png,3.66,0.643,train
I42_17_05.png,I42.png,1.77,0.716,train
I42_18_01.png,I42.png,4.5,0.5,train
I42_18_02.png,I42.png,4.7,0.458,train
I42_18_03.png,I42.png,4.77,0.423,train
I42_18_04.png,I42.png,4.43,0.559,val
I42_18_05.png,I42.png,3.93,0.772,train
I42_19_01.png,I42.png,4.37,0.706,test
I42_19_02.png,I42.png,4.5,0.619,train
I42_19_03.png,I42.png,3.47,0.846,train
I42_19_04.png,I42.png,1.97,0.752,train
I42_19_05.png,I42.png,1.43,0.616,train
I42_20_01.png,I42.png,4.37,0.795,train
I42_20_02.png,I42.png,4.17,0.934,test
I42_20_03.png,I42.png,3.3,1.269,train
I42_20_04.png,I42.png,3.0,1.065,train
I42_20_05.png,I42.png,2.5,1.176,train
I42_21_01.png,I42.png,3.42,1.04,train
I42_21_02.png,I42.png,3.06,0.966,train
I42_21_03.png,I42.png,2.77,0.92,train
I42_21_04.png,I42.png,2.67,0.745,train
I42_21_05.png,I42.png,1.43,0.496,train
I42_22_01.png,I42.png,4.7,0.64,val
I42_22_02.png,I42.png,4.77,0.423,train
I42_22_03.png,I42.png,4.61,0.704,train
I42_22_04.png,I42.png,4.2,0.702,train
I42_22_05.png,I42.png,4.0,0.916,train
I42_23_01.png,I42.png,3.1,1.193,train
I42_23_02.png,I42.png,2.37,0.795,train
I42_23_03.png,I42.png,2.4,0.757,train
I42_23_04.png,I42.png,2.55,1.102,train
I42_23_05.png,I42.png,1.6,0.712,train
I42_24_01.png,I42.png,3.23,1.116,train
I42_24_02.png,I42.png,2.9,0.943,train
I42_24_03.png,I42.png,2.3,0.781,train
I42_24_04.png,I42.png,1.5,0.671,train
I42_24_05.png,I42.png,1.47,0.562,train
I42_25_01.png,I42.png,3.13,1.147,train
I42_25_02.png,I42.png,3.87,0.846,test
I42_25_03.png,I42.png,4.27,0.814,train
I42_25_04.png,I42.png,4.3,0.586,train
I42_25_05.png,I42.png,3.1,0.907,train
I43_01_01.png,I43.png,4.8,0.4,train
I43_01_02.png,I43.png,4.47,0.499,train
I43_01_03.png,I43.png,3.67,0.745,test
I43_01_04.png,I43.png,2.47,0.67,train
I43_01_05.png,I43.png,1.6,0.49,train
I43_02_01.png,I43.png,4.53,0.618,train
I43_02_02.png,I43.png,3.2,0.792,train
I43_02_03.png,I43.png,2.2,0.792,train
I43_02_04.png,I43.png,1.9,0.746,train
I43_02_05.png,I43.png,1.6,0.663,train
I43_03_01.png,I43.png,4.7,0.458,train
I43_03_02.png,I43.png,4.47,0.562,train
I43_03_03.png,I43.png,3.53,0.846,val
I43_03_04.png,I43.png,2.83,0.778,train
I43_03_05.png,I43.png,2.3,0.862,train
I43_04_01.png,I43.png,4.87,0.34,train
I43_04_02.png,I43.png,2.83,1.098,train
I43_04_03.png,I43.png,2.9,1.012,train
I43_04_04.png,I43.png,2.97,1.048,train
I43_04_05.png,I43.png,2.63,1.11,train
I43_05_01.png,I43.png,4.33,0.596,train
I43_05_02.png,I43.png,3.17,0.734,train
I43_05_03.png,I43.png,1.97,0.547,train
I43_05_04.png,I43.png,2.1,0.817,train
I43_05_05.png,I43.png,1.84,0.954,train
I43_06_01.png,I43.png,4.57,0.559,train
I43_06_02.png,I43.png,4.61,0.605,train
I43_06_03.png,I43.png,4.67,0.471,train
I43_06_04.png,I43.png,3.93,1.062,train
I43_06_05.png,I43.png,3.37,0.912,test
I43_07_01.png,I43.png,3.1,0.746,train
I43_07_02.png,I43.png,2.03,1.14,train
I43_07_03.png,I43.png,2.1,1.193,train
I43_07_04.png,I43.png,2.53,1.024,train
I43_07_05.png,I43.png,1.87,0.846,train
I43_08_01.png,I43.png,4.6,0.49,train
I43_08_02.png,I43.png,3.7,0.586,train
I43_08_03.png,I43.png,3.23,1.055,val
I43_08_04.png,I43.png,2.7,1.005,train
I43_08_05.png,I43.png,3.07,0.854,train
I43_09_01.png,I43.png,4.87,0.34,train
I43_09_02.png,I43.png,4.73,0.442,train
I43_09_03.png,I43.png,4.37,0.605,train
I43_09_04.png,I43.png,3.3,0.936,train
I43_09_05.png,I43.png,1.53,0.562,train
I43_10_01.png,I43.png,4.67,0.471,val
I43_10_02.png,I43.png,4.6,0.49,train
I43_10_03.png,I43.png,4.33,0.699,train
I43_10_04.png,I43.png,2.07,0.854,train
I43_10_05.png,I43.png,1.67,0.907,train
I43_11_01.png,I43.png,3.87,0.884,train
I43_11_02.png,I43.png,3.63,1.048,train
I43_11_03.png,I43.png,3.53,0.921,train
I43_11_04.png,I43.png,3.2,0.945,train
I43_11_05.png,I43.png,2.7,0.971,train
I43_12_01.png,I43.png,4.8,0.476,val
I43_12_02.png,I43.png,3.73,0.727,train
I43_12_03.png,I43.png,3.87,0.991,train
I43_12_04.png,I43.png,2.9,0.79,train
I43_12_05.png,I43.png,2.9,0.978,train
I43_13_01.png,I43.png,3.4,1.052,train
I43_13_02.png,I43.png,3.1,0.978,train
I43_13_03.png,I43.png,2.6,0.879,train
I43_13_04.png,I43.png,2.47,0.921,train
I43_13_05.png,I43.png,2.3,0.526,train
I43_14_01.png,I43.png,4.87,0.34,test
I43_14_02.png,I43.png,4.5,0.619,train
I43_14_03.png,I43.png,3.97,0.875,train
I43_14_04.png,I43.png,3.03,0.983,train
I43_14_05.png,I43.png,2.35,0.542,train
I43_15_01.png,I43.png,3.63,0.875,val
I43_15_02.png,I43.png,3.0,0.683,train
I43_15_03.png,I43.png,2.13,0.67,train
I43_15_04.png,I43.png,1.73,0.68,train
I43_15_05.png,I43.png,1.7,0.586,train
I43_16_01.png,I43.png,4.42,0.555,train
I43_16_02.png,I43.png,3.97,0.752,train
I43_16_03.png,I43.png,3.67,0.789,val
I43_16_04.png,I43.png,2.3,0.9,train
I43_16_05.png,I43.png,1.63,0.547,train
I43_17_01.png,I43.png,4.47,0.67,train
I43_17_02.png,I43.png,4.67,0.537,train
I43_17_03.png,I43.png,4.4,0.554,train
I43_17_04.png,I43.png,3.9,0.539,train
I43_17_05.png,I43.png,3.2,1.013,train
I43_18_01.png,I43.png,4.2,0.702,train
I43_18_02.png,I43.png,4.6,0.49,train
I43_18_03.png,I43.png,4.67,0.471,train
I43_18_04.png,I43.png,4.5,0.563,val
I43_18_05.png,I43.png,4.33,0.83,train
I43_19_01.png,I43.png,4.67,0.471,train
I43_19_02.png,I43.png,4.57,0.496,train
I43_19_03.png,I43.png,3.97,0.706,train
I43_19_04.png,I43.png,2.8,0.945,val
I43_19_05.png,I43.png,1.9,0.746,train
I43_20_01.png,I43.png,4.5,0.719,train
I43_20_02.png,I43.png,4.53,0.763,train
I43_20_03.png,I43.png,4.5,0.671,train
I43_20_04.png,I43.png,4.07,1.062,test
I43_20_05.png,I43.png,3.67,1.422,train
I43_21_01.png,I43.png,4.57,0.667,val
I43_21_02.png,I43.png,4.17,0.82,train
I43_21_03.png,I43.png,4.03,0.983,train
I43_21_04.png,I43.png,4.07,0.998,train
I43_21_05.png,I43.png,2.13,1.087,train
I43_22_01.png,I43.png,3.57,0.989,train
I43_22_02.png,I43.png,3.47,0.846,train
I43_22_03.png,I43.png,3.23,1.174,train
I43_22_04.png,I43.png,3.07,1.209,train
I43_22_05.png,I43.png,3.0,1.238,train
I43_23_01.png,I43.png,2.43,0.92,train
I43_23_02.png,I43.png,2.13,0.763,train
I43_23_03.png,I43.png,2.53,0.884,train
I43_23_04.png,I43.png,2.07,0.772,test
I43_23_05.png,I43.png,2.33,1.075,train
I43_24_01.png,I43.png,4.43,0.559,train
I43_24_02.png,I43.png,3.73,1.062,train
I43_24_03.png,I43.png,2.8,0.98,train
I43_24_04.png,I43.png,2.23,0.761,train
I43_24_05.png,I43.png,1.81,0.78,train
I43_25_01.png,I43.png,3.8,0.872,train
I43_25_02.png,I43.png,4.2,0.653,train
I43_25_03.png,I43.png,4.53,0.562,train
I43_25_04.png,I43.png,4.13,0.884,train
I43_25_05.png,I43.png,3.1,0.943,train
I44_01_01.png,I44.png,4.43,0.716,test
I44_01_02.png,I44.png,4.07,0.814,train
I44_01_03.png,I44.png,3.63,0.752,train
I44_01_04.png,I44.png,1.87,0.618,train
I44_01_05.png,I44.png,1.13,0.34,train
I44_02_01.png,I44.png,4.33,0.65,train
I44_02_02.png,I44.png,2.93,0.892,train
I44_02_03.png,I44.png,1.67,0.65,test
I44_02_04.png,I44.png,1.3,0.458,train
I44_02_05.png,I44.png,1.13,0.34,train
I44_03_01.png,I44.png,4.47,0.763,train
I44_03_02.png,I44.png,4.47,0.558,train
I44_03_03.png,I44.png,3.37,0.875,test
I44_03_04.png,I44.png,2.0,0.577,train
I44_03_05.png,I44.png,1.57,0.667,train
I44_04_01.png,I44.png,4.57,0.559,train
I44_04_02.png,I44.png,2.2,1.046,train
I44_04_03.png,I44.png,1.43,0.559,train
I44_04_04.png,I44.png,1.48,0.666,train
I44_04_05.png,I44.png,1.17,0.453,train
I44_05_01.png,I44.png,4.73,0.442,train
I44_05_02.png,I44.png,2.52,1.012,train
I44_05_03.png,I44.png,1.93,0.68,train
I44_05_04.png,I44.png,1.53,0.67,train
I44_05_05.png,I44.png,1.37,0.605,train
I44_06_01.png,I44.png,4.23,0.92,train
I44_06_02.png,I44.png,4.2,0.833,train
I44_06_03.png,I44.png,3.9,0.87,train
I44_06_04.png,I44.png,3.87,1.118,train
I44_06_05.png,I44.png,2.93,0.998,train
I44_07_01.png,I44.png,2.57,1.055,train
I44_07_02.png,I44.png,1.9,0.831,train
I44_07_03.png,I44.png,1.94,1.045,test
I44_07_04.png,I44.png,2.13,0.884,train
I44_07_05.png,I44.png,2.0,0.966,train
I44_08_01.png,I44.png,4.6,0.554,train
I44_08_02.png,I44.png,3.23,1.055,test
I44_08_03.png,I44.png,2.2,0.872,test
I44_08_04.png,I44.png,1.37,0.547,test
I44_08_05.png,I44.png,1.27,0.512,val
I44_09_01.png,I44.png,4.73,0.442,train
I44_09_02.png,I44.png,4.57,0.616,train
I44_09_03.png,I44.png,4.4,0.49,train
I44_09_04.png,I44.png,3.1,0.907,test
I44_09_05.png,I44.png,1.33,0.537,train
I44_10_01.png,I44.png,4.53,0.499,train
I44_10_02.png,I44.png,4.4,0.712,train
I44_10_03.png,I44.png,3.87,0.846,train
I44_10_04.png,I44.png,2.33,1.164,val
I44_10_05.png,I44.png,1.37,0.547,train
I44_11_01.png,I44.png,4.07,0.772,train
I44_11_02.png,I44.png,3.57,0.803,train
I44_11_03.png,I44.png,3.2,0.909,test
I44_11_04.png,I44.png,2.77,0.989,train
I44_11_05.png,I44.png,2.33,0.65,train
I44_12_01.png,I44.png,4.37,0.605,train
I44_12_02.png,I44.png,4.03,0.657,val
I44_12_03.png,I44.png,3.27,0.929,train
I44_12_04.png,I44.png,2.84,0.905,train
I44_12_05.png,I44.png,2.23,0.761,train
I44_13_01.png,I44.png,3.7,0.862,train
I44_13_02.png,I44.png,3.0,0.816,train
I44_13_03.png,I44.png,2.53,0.718,train
I44_13_04.png,I44.png,2.47,0.67,train
I44_13_05.png,I44.png,2.3,0.862,train
I44_14_01.png,I44.png,4.4,0.554,train
I44_14_02.png,I44.png,3.87,0.718,train
I44_14_03.png,I44.png,3.07,0.772,train
I44_14_04.png,I44.png,2.8,0.872,train
I44_14_05.png,I44.png,2.27,0.772,train
I44_15_01.png,I44.png,3.77,0.955,train
I44_15_02.png,I44.png,2.97,0.875,val
I44_15_03.png,I44.png,2.23,0.716,train
I44_15_04.png,I44.png,1.63,0.547,train
I44_15_05.png,I44.png,1.2,0.4,train
I44_16_01.png,I44.png,4.23,0.496,train
I44_16_02.png,I44.png,4.13,0.562,train
I44_16_03.png,I44.png,3.47,0.884,test
I44_16_04.png,I44.png,2.3,0.936,train
I44_16_05.png,I44.png,1.47,0.618,train
I44_17_01.png,I44.png,4.6,0.49,train
I44_17_02.png,I44.png,4.5,0.5,train
I44_17_03.png,I44.png,3.9,0.831,train
I44_17_04.png,I44.png,3.57,0.92,val
I44_17_05.png,I44.png,1.7,0.69,train
I44_18_01.png,I44.png,4.03,0.547,val
I44_18_02.png,I44.png,4.43,0.616,val
I44_18_03.png,I44.png,4.4,0.712,train
I44_18_04.png,I44.png,4.26,0.506,val
I44_18_05.png,I44.png,3.67,0.699,val
I44_19_01.png,I44.png,4.47,0.618,train
I44_19_02.png,I44.png,4.23,0.559,train
I44_19_03.png,I44.png,3.8,0.702,train
I44_19_04.png,I44.png,2.2,0.792,train
I44_19_05.png,I44.png,1.43,0.559,train
I44_20_01.png,I44.png,4.23,0.803,train
I44_20_02.png,I44.png,3.67,1.135,val
I44_20_03.png,I44.png,4.2,0.872,train
I44_20_04.png,I44.png,3.53,1.087,train
I44_20_05.png,I44.png,3.27,1.263,train
I44_21_01.png,I44.png,4.07,0.814,train
I44_21_02.png,I44.png,3.13,0.991,val
I44_21_03.png,I44.png,3.03,1.14,train
I44_21_04.png,I44.png,3.52,0.946,train
I44_21_05.png,I44.png,1.43,0.559,train
I44_22_01.png,I44.png,4.53,0.618,train
I44_22_02.png,I44.png,4.33,0.65,train
I44_22_03.png,I44.png,4.2,0.6,val
I44_22_04.png,I44.png,3.22,0.992,train
I44_22_05.png,I44.png,2.33,0.943,val
I44_23_01.png,I44.png,2.73,0.814,train
I44_23_02.png,I44.png,2.57,1.116,train
I44_23_03.png,I44.png,2.23,0.955,train
I44_23_04.png,I44.png,1.97,0.912,train
I44_23_05.png,I44.png,1.97,0.795,train
I44_24_01.png,I44.png,3.6,0.879,test
I44_24_02.png,I44.png,2.45,0.836,val
I44_24_03.png,I44.png,2.0,0.816,train
I44_24_04.png,I44.png,1.73,0.772,train
I44_24_05.png,I44.png,1.2,0.476,val
I44_25_01.png,I44.png,3.17,1.035,train
I44_25_02.png,I44.png,3.57,0.803,val
I44_25_03.png,I44.png,4.17,0.687,train
I44_25_04.png,I44.png,3.4,0.841,train
I44_25_05.png,I44.png,2.97,0.795,val
I45_01_01.png,I45.png,4.57,0.496,train
I45_01_02.png,I45.png,4.3,0.69,train
I45_01_03.png,I45.png,2.63,0.795,train
I45_01_04.png,I45.png,1.45,0.498,train
I45_01_05.png,I45.png,1.23,0.423,train
I45_02_01.png,I45.png,3.63,0.836,test
I45_02_02.png,I45.png,2.13,0.696,train
I45_02_03.png,I45.png,1.5,0.671,train
I45_02_04.png,I45.png,1.4,0.49,train
I45_02_05.png,I45.png,1.17,0.373,test
I45_03_01.png,I45.png,4.6,0.49,test
I45_03_02.png,I45.png,3.8,0.872,train
I45_03_03.png,I45.png,2.53,0.884,train
I45_03_04.png,I45.png,1.9,0.597,train
I45_03_05.png,I45.png,1.6,0.611,train
I45_04_01.png,I45.png,4.7,0.526,train
I45_04_02.png,I45.png,2.8,1.013,test
I45_04_03.png,I45.png,1.5,0.806,train
I45_04_04.png,I45.png,1.6,0.712,train
I45_04_05.png,I45.png,1.3,0.458,train
I45_05_01.png,I45.png,3.8,0.792,train
I45_05_02.png,I45.png,2.69,0.95,train
I45_05_03.png,I45.png,1.63,0.547,train
